x,y0,y1,y2,y3,y4,y5
37296,1322,-733,-6782,104,8086,-652
37306,1526,-612,-7268,-240,9160,-800
37316,1650,-719,-7297,-503,10101,-944
37325,1909,-462,-7142,-190,10990,-1040
37335,2049,-1099,-7987,222,11622,-1059
37345,2427,1231,-8972,1125,11778,-1057
37355,2745,1266,-10754,-150,11555,-1042
37366,2665,-340,-9028,-2240,11312,-1005
37376,1242,-2030,-7911,-3090,11497,-1055
37386,-40,-2332,-6908,-2515,11414,-1194
37394,-2031,-2462,-5101,-1680,11613,-1461
37404,-7769,-2643,-2028,-934,11444,-2058
37415,-6622,-2225,-3913,-191,8642,-3186
37425,-6512,-1811,-8220,1528,2777,-3865
37435,-6659,1003,-5462,2134,-2448,-3869
37445,-3797,605,-3535,139,-5069,-2799
37456,-2550,-1508,-2131,-1830,-4701,-1168
37466,-3028,-3118,-1574,-1817,-3771,249
37474,-3205,-2300,-2841,-167,-4306,1127
37484,-2869,-416,-3640,990,-5550,1718
37495,-1949,915,-3921,617,-6540,2282
37505,-1170,465,-3611,-594,-7005,2651
37515,-795,-137,-3412,-1200,-7375,2533
37525,-480,6,-3526,-865,-7867,1961
37536,-20,572,-3930,-361,-8335,1209
37546,396,753,-4278,-192,-8619,462
37554,735,469,-4526,-183,-8799,-203
37564,1086,85,-4833,-45,-8963,-708
37574,1361,-225,-5187,219,-9101,-931
37585,1569,-569,-5453,462,-9188,-825
37595,1765,-1035,-5680,642,-9185,-441
37605,1959,-1580,-5775,886,-9050,65
37615,2133,-1915,-6010,1329,-8798,502
37624,2334,-1936,-6340,1922,-8493,761
37634,2602,-1856,-6546,2489,-8189,827
37644,3029,-1493,-6515,3032,-7836,797
37654,3422,-864,-6553,3599,-7272,725
37665,3766,-349,-6698,3996,-6467,676
37675,4123,-73,-6983,4088,-5575,711
37685,4550,111,-7163,4029,-4769,808
37693,4880,352,-7295,3919,-4207,926
37703,5239,570,-7121,3741,-4104,1011
37714,5567,2834,-3275,2049,-3595,1042
37724,7062,500,-5273,158,-3651,928
37734,7939,-161,-4281,149,-4076,624
37744,9116,950,-3361,1234,-3977,159
37755,9839,2016,-2480,1351,-3177,-217
37765,10281,1673,-1661,818,-1799,-303
37775,10607,2929,-1833,66,-168,-133
37783,10641,2911,-1827,-1207,1537,259
37794,10883,2276,-1687,-2787,3208,697
37804,10865,1701,-1620,-3956,4733,925
37814,702,-204,-3196,-4512,6239,824
37824,-496,-203,-7525,-4865,6980,801
37835,2464,3445,-29247,-6035,5822,738
37845,3299,4523,-4518,-1176,-1917,-83
37853,973,-142,-5693,893,-1551,-51
37863,363,169,-4548,145,-616,-23
37873,367,-31,-4203,156,-260,37
37884,351,15,-4229,225,-308,56
37894,345,-29,-4218,271,-360,68
37904,432,-27,-4248,278,-415,71
37914,390,-51,-4296,230,-410,71
37925,341,-53,-4338,163,-366,58
37935,357,-15,-4342,110,-307,40
37943,324,-30,-4340,95,-245,31
37953,324,-24,-4359,99,-192,26
37964,313,-31,-4327,111,-135,25
37974,311,-48,-4316,120,-91,19
37984,294,-57,-4320,109,-75,15
37994,298,-34,-4309,82,-62,10
38005,303,-49,-4307,63,-39,8
38015,297,-34,-4299,54,-25,5
38023,293,-50,-4314,47,-10,2
38033,290,-46,-4311,46,7,4
38043,294,-46,-4313,38,26,2
38054,293,-30,-4304,30,46,1
38064,312,-40,-4290,19,46,-1
38074,307,-45,-4295,18,42,-8
38084,290,-53,-4272,19,38,-8
38093,308,-37,-4298,23,38,-10
38103,305,-24,-4312,28,46,-13
38113,315,-28,-4304,34,47,-14
38123,296,-46,-4291,39,59,-13
38134,287,-41,-4270,34,67,-15
38144,309,-34,-4268,36,73,-14
38154,296,-34,-4299,35,78,-16
38164,308,-26,-4275,34,82,-16
38172,300,-37,-4295,33,84,-18
38183,296,-35,-4265,32,83,-17
38193,309,-36,-4306,35,89,-17
38203,316,-35,-4294,40,96,-20
38213,303,-40,-4301,37,105,-19
38224,336,-57,-4303,34,124,-25
38234,312,-52,-4319,33,143,-29
38244,317,-56,-4325,25,161,-36
38252,365,-70,-4303,27,191,-47
38263,313,-88,-4342,35,234,-76
38273,316,-93,-4376,50,277,-122
38283,358,-106,-4363,73,322,-180
38293,375,-106,-4445,120,403,-255
38304,375,-35,-4535,212,582,-301
38312,390,-5,-4655,327,824,-274
38322,388,-19,-4723,336,1198,-203
38332,448,-73,-4618,328,1609,-152
38342,466,-31,-4663,369,1873,-153
38353,484,-5,-4733,390,2112,-118
38363,590,-39,-4864,480,2521,-70
38373,619,-130,-4987,495,2894,-56
38383,734,-212,-5251,455,3361,-80
38392,794,-197,-5562,448,3938,-161
38402,904,-266,-5813,441,4633,-237
38412,979,-216,-6524,456,5362,-270
38422,1137,-737,-6480,445,6272,-297
38433,1176,-901,-6461,467,7399,-530
38443,1291,-983,-6371,309,8508,-818
38453,1176,-384,-7520,28,9422,-1009
38463,1210,-293,-7344,-148,10194,-1029
38473,1934,-638,-6852,237,10884,-955
38482,2181,-1141,-7224,1091,11223,-928
38492,2124,553,-8201,1998,11181,-1065
38502,2918,1013,-9460,1169,10748,-1083
38512,2670,-805,-8187,-452,10444,-1081
38523,983,-1547,-6248,-608,10269,-1155
38533,-806,-1679,-4791,-5,9923,-1365
38543,-5072,-1161,-2763,597,9539,-1825
38553,-5486,-754,-1931,677,8051,-2871
38562,-4733,-1095,-6084,643,5357,-3959
38572,-5509,516,-5460,817,1756,-4347
38582,-4698,952,-4384,-392,-840,-3987
38592,-3669,-108,-3400,-2323,-2176,-3002
38603,-3413,-1722,-2362,-3178,-2696,-1901
38613,-3306,-2481,-2276,-2481,-3298,-969
38623,-3132,-1857,-2751,-1032,-4213,-220
38633,-2673,-738,-3354,-141,-5232,508
38641,-2059,-463,-3587,-262,-6057,1272
38652,-1399,-453,-3686,-676,-6654,1898
38662,-919,-759,-3569,-921,-7073,2195
38672,-430,-849,-3725,-740,-7488,2107
38682,55,-653,-3988,-302,-7839,1740
38693,490,-392,-4360,82,-8098,1258
38703,1017,-242,-4701,353,-8289,775
38711,1470,-231,-4993,560,-8402,393
38721,1690,-248,-5276,734,-8440,245
38732,1776,-378,-5525,853,-8408,378
38742,1811,-535,-5768,935,-8332,738
38752,1885,-782,-5983,1023,-8221,1173
38762,1985,-1042,-6201,1190,-8089,1514
38773,2193,-1153,-6475,1464,-7955,1647
38781,2510,-1151,-6698,1797,-7842,1523
38791,3051,-989,-6708,2185,-7757,1158
38801,3642,-750,-6559,2569,-7552,653
38811,4204,-525,-6455,2842,-7116,157
38822,4569,-423,-6304,2928,-6444,-143
38832,4733,-557,-6149,2861,-5633,-159
38842,5439,-441,-6173,2813,-4767,74
38850,4442,2384,-1169,577,-2526,574
38861,7280,-927,-3999,-1052,-1615,1125
38871,7084,-1077,-4215,51,-1197,1422
38881,7270,566,-4012,1862,-1002,1568
38891,7354,1312,-4002,2092,-886,1626
38902,7940,2042,-3634,1595,-805,1689
38912,8478,2425,-3136,662,-642,1679
38922,8846,2293,-2380,-587,-101,1528
38932,9038,1776,-1977,-1628,868,1236
38940,8642,1133,-1582,-2366,2121,842
38951,8573,774,-1594,-2807,3518,476
38961,881,-351,-4011,-3033,5022,227
38971,898,-2634,-15620,-4250,5720,162
38981,-2006,-1417,-4470,-4592,-824,-461
38992,708,117,-5169,-247,-1411,-205
39002,844,-104,-5172,502,-1090,-86
39012,470,204,-4501,226,-644,-19
39020,391,53,-4239,270,-410,24
39031,369,14,-4287,278,-385,39
39041,325,28,-4215,276,-365,41
39051,395,-18,-4284,340,-391,58
39061,395,-54,-4280,311,-400,59
39072,383,-53,-4330,209,-397,52
39082,365,-57,-4344,115,-370,37
39092,336,-31,-4338,60,-332,25
39100,321,-40,-4348,40,-284,18
39110,295,-30,-4347,44,-231,12
39121,316,-43,-4387,63,-173,13
39131,330,-25,-4325,74,-134,15
39141,309,-35,-4300,65,-103,13
39151,271,-40,-4311,39,-74,8
39160,278,-54,-4299,19,-44,2
39172,315,-1,-4314,3,-20,-5
39180,293,-42,-4310,-1,-3,-4
39190,287,-30,-4286,-2,10,-5
39201,285,-22,-4313,3,24,-3
39211,306,-19,-4284,5,38,-4
39221,294,-26,-4313,3,41,-6
39231,312,-5,-4233,1,43,-7
39241,320,1,-4295,6,36,-8
39252,294,-12,-4289,17,36,-7
39260,297,-21,-4279,31,37,-8
39270,311,-21,-4301,42,37,-5
39280,310,-26,-4312,44,36,-5
39291,301,-27,-4293,42,36,-8
39301,303,-37,-4275,36,38,-12
39311,300,-24,-4262,29,35,-15
39321,298,-28,-4304,27,41,-14
39330,328,-33,-4303,21,38,-14
39340,299,-38,-4295,11,38,-18
39350,294,-25,-4271,15,38,-18
39360,302,-34,-4291,14,36,-19
39371,310,-19,-4279,15,44,-22
39381,305,-28,-4294,14,54,-23
39391,308,-27,-4285,15,62,-21
39401,282,-32,-4318,10,71,-22
39409,347,-23,-4316,7,84,-23
39420,300,-12,-4314,4,102,-28
39430,318,-18,-4332,7,121,-29
39440,313,-20,-4343,9,149,-31
39450,313,-11,-4307,20,174,-29
39461,336,-34,-4338,20,206,-34
39469,307,-10,-4381,24,249,-44
39479,313,-47,-4376,30,295,-61
39489,322,-76,-4430,38,358,-101
39500,378,-204,-4461,41,472,-167
39510,399,-85,-4605,116,653,-319
39520,377,162,-5066,260,934,-360
39530,412,-72,-4910,288,1572,-229
39541,496,-101,-5162,312,2129,-205
39551,-101,321,-5979,316,2656,-215
39559,594,-227,-5534,399,3558,-185
39569,646,-174,-6075,319,4226,-264
39579,931,-308,-6609,127,5059,-304
39590,809,-557,-6335,246,5907,-399
39600,965,-736,-6056,349,6865,-592
39610,816,-552,-6303,293,7833,-818
39620,821,-189,-6603,16,8642,-947
39631,931,-52,-5996,-407,9223,-913
39639,1326,14,-5987,-146,9696,-848
39649,1555,-59,-6139,13,9965,-783
39659,2229,22,-7184,504,9844,-714
39670,1899,1566,-7559,79,9629,-813
39680,1769,84,-7280,-1772,9179,-679
39690,1657,-575,-5766,-2810,9150,-661
39700,677,-1171,-5028,-3116,9248,-807
39710,-1607,-1833,-3570,-2796,8817,-1003
39719,-3735,-2072,-2950,-1887,7667,-1437
39729,-5182,-1573,-3302,-731,6149,-2131
39739,-5440,-954,-3203,218,4379,-2733
39749,-4579,-563,-5015,500,2148,-2813
39760,-4942,153,-4567,184,-745,-2252
39770,-3589,93,-3750,-956,-2828,-1246
39780,-2596,-802,-2816,-2123,-3663,-127
39790,-2232,-1827,-2301,-2291,-3851,780
39799,-1927,-1947,-2879,-1258,-4243,1352
39809,-1674,-608,-3779,-76,-4966,1677
39819,-1220,234,-4327,-130,-5747,1922
39829,-680,23,-4269,-912,-6445,2097
39840,-107,-530,-4132,-1379,-6999,2067
39850,563,-707,-4097,-1157,-7360,1796
39860,1194,-500,-4343,-644,-7520,1355
39868,1583,-291,-4609,-246,-7507,908
39878,1837,-230,-4958,-24,-7442,602
39889,1993,-341,-5293,98,-7399,501
39899,2152,-558,-5456,164,-7356,598
39909,2289,-833,-5488,240,-7256,813
39919,2418,-1114,-5515,385,-7069,1053
39930,2538,-1401,-5541,610,-6809,1244
39940,2560,-1548,-5604,903,-6519,1355
39948,2583,-1584,-5682,1208,-6242,1430
39958,2587,-1552,-5653,1486,-6004,1490
39969,2604,-1495,-5638,1756,-5793,1546
39979,2705,-1290,-5489,2065,-5591,1566
39989,2873,-956,-5366,2447,-5327,1486
39999,3093,-612,-5327,2812,-4948,1243
40009,3233,-236,-5230,3085,-4468,861
40020,3320,27,-5173,3227,-3911,391
40028,3346,139,-5046,3228,-3339,-90
40038,3357,90,-4946,3217,-2734,-540
40048,3947,555,-5422,3303,-2188,-913
40059,3029,1386,-3043,2343,-1186,-1059
40069,4346,43,-4322,1627,-787,-1015
40079,3314,279,-2572,1810,-417,-839
40087,5032,611,-5035,2028,-603,-546
40098,4094,1276,-4177,1932,-900,-106
40108,4662,1533,-3885,1211,-1026,422
40118,4828,1006,-3237,207,-840,921
40128,5203,609,-2992,-446,-365,1336
40139,5313,552,-2743,-914,330,1635
40149,5241,534,-2595,-1393,1149,1884
40159,5342,748,-2760,-1840,1958,2105
40169,5196,782,-2618,-2401,2740,2275
40179,5487,1036,-2638,-3022,3466,2365
40188,6359,1950,-3585,-3752,4312,2372
40198,1559,-831,-10054,-7821,4409,1282
40208,-415,-144,-5265,-4951,-1049,-738
40218,316,475,-4710,-907,-1357,-457
40229,471,36,-4756,812,-1186,-84
40239,538,130,-4592,318,-722,-19
40249,421,52,-4360,256,-404,28
40257,330,46,-4213,251,-309,46
40268,289,113,-4193,304,-324,66
40278,487,-27,-4275,412,-384,84
40288,407,-68,-4308,380,-392,63
40298,324,-50,-4311,260,-361,33
40309,329,3,-4343,184,-352,20
40319,337,-12,-4322,141,-311,22
40329,295,-12,-4286,113,-286,23
40337,327,-12,-4317,118,-269,25
40347,307,10,-4328,123,-243,21
40358,304,-9,-4325,128,-215,22
40368,307,-25,-4335,127,-177,17
40378,316,-25,-4309,117,-138,14
40388,311,-41,-4303,96,-109,13
40397,298,-23,-4328,76,-92,5
40407,283,-45,-4321,59,-71,6
40417,281,-18,-4313,44,-43,4
40427,289,-35,-4322,32,-21,5
40438,294,-25,-4316,19,-4,-1
40448,290,-21,-4294,13,13,2
40458,288,5,-4306,9,32,-3
40468,277,-13,-4313,11,40,-5
40478,292,-4,-4298,24,45,-4
40489,286,-8,-4301,48,46,-3
40497,294,-16,-4302,67,60,0
40507,289,-23,-4285,68,72,-3
40517,284,-31,-4322,61,78,-7
40528,301,-13,-4276,47,81,-7
40538,306,-48,-4230,34,72,-12
40548,288,-28,-4282,24,63,-14
40556,281,7,-4288,20,54,-13
40567,280,-14,-4305,19,44,-12
40577,282,-20,-4303,20,41,-13
40587,282,-21,-4289,20,37,-13
40597,274,-27,-4286,13,33,-13
40608,308,-14,-4273,5,34,-14
40618,286,18,-4318,0,34,-16
40628,296,-27,-4301,-7,44,-19
40636,287,-21,-4306,-11,55,-24
40646,289,-5,-4308,-13,70,-23
40657,315,-13,-4294,-11,80,-24
40667,301,-18,-4275,-10,90,-26
40677,311,1,-4306,-14,102,-23
40687,317,5,-4306,-13,113,-25
40698,300,-3,-4341,-18,129,-32
40708,308,-12,-4316,-21,151,-34
40718,323,-22,-4281,-27,172,-38
40726,292,2,-4311,-33,190,-45
40737,328,-15,-4323,-40,207,-51
40747,321,-13,-4338,-46,222,-64
40757,341,-37,-4370,-56,269,-84
40767,361,-70,-4410,-65,336,-126
40777,355,-68,-4434,-43,435,-215
40788,382,-87,-4590,11,570,-287
40798,388,158,-5174,102,874,-328
40806,370,-57,-5113,102,1573,-243
40816,483,-148,-5290,127,2180,-259
40827,867,-258,-5177,204,2812,-275
40837,625,36,-5399,252,3520,-311
40847,771,-103,-5382,157,3995,-316
40857,747,-24,-5761,251,4434,-336
40868,719,-182,-5521,437,4797,-346
40876,900,-432,-5441,460,5421,-401
40886,944,-751,-5499,317,6056,-540
40896,962,-578,-5824,160,6556,-784
40907,1162,-849,-5263,-108,6898,-993
40917,1416,-1044,-5329,-85,7235,-1219
40927,1612,-734,-5214,89,7329,-1506
40937,2020,-1556,-5576,514,7229,-1655
40945,1773,-676,-5679,1135,7048,-2071
40956,1838,-19,-5842,715,6762,-2345
40966,1380,-586,-5084,-395,6491,-2452
40976,1434,-1246,-4172,-1063,6159,-2617
40986,-374,-1682,-3559,-1146,5852,-2951
40997,-1714,-1597,-3332,-718,5087,-3491
41007,-2325,-1185,-3189,-196,4049,-4148
41017,-2747,-1143,-3195,7,3207,-4713
41027,-3360,-1467,-4055,307,1819,-4713
41036,-3049,-855,-3687,735,-153,-4221
41046,-2281,-918,-3025,515,-1344,-3336
41056,-1845,-1620,-2545,283,-1726,-2350
41066,-1824,-1797,-2527,796,-1967,-1448
41077,-1646,-1090,-3143,1690,-2446,-677
41087,-1459,-323,-3560,2077,-3018,-22
41097,-1166,-200,-3715,1909,-3617,503
41105,-717,-130,-3706,1823,-4197,783
41115,-200,73,-3767,1955,-4675,784
41126,232,403,-3877,2176,-4998,575
41136,565,715,-4078,2363,-5190,229
41146,796,1067,-4365,2499,-5296,-175
41156,1088,1408,-4678,2599,-5381,-609
41167,1402,1608,-4918,2599,-5460,-1048
41175,1588,1596,-4996,2461,-5507,-1451
41185,1671,1337,-5024,2287,-5498,-1779
41195,1749,1000,-5063,2237,-5451,-2043
41206,1891,834,-5119,2322,-5373,-2290
41216,2040,767,-5188,2442,-5257,-2538
41226,2216,729,-5199,2531,-5128,-2781
41236,2406,747,-5208,2611,-5011,-2987
41246,2676,867,-5155,2676,-4872,-3123
41257,2960,972,-5012,2688,-4628,-3216
41265,3232,1030,-4834,2692,-4263,-3281
41275,3419,1116,-4617,2685,-3764,-3363
41285,3724,1173,-4341,2667,-3180,-3478
41296,3973,1296,-4025,2680,-2440,-3658
41306,4113,1439,-3987,2733,-1654,-3823
41316,4026,1535,-3931,2749,-941,-3924
41326,363,3736,89,-155,-342,-4262
41337,5661,2184,-3206,-2866,-123,-3694
41345,5317,3231,-3980,-3266,286,-3802
41355,5068,2343,-3808,-3696,442,-4174
41365,4869,1424,-3999,-3621,672,-4219
41376,2965,1841,-4608,-3392,317,-3470
41386,892,2960,-4935,-2131,-440,-1698
41396,205,555,-4190,-876,-703,-324
41404,311,26,-4326,-50,-581,-120
41414,430,103,-4482,48,-599,-63
41425,422,92,-4455,96,-510,-28
41435,366,12,-4413,145,-393,19
41445,399,41,-4299,140,-295,22
41455,413,46,-4232,144,-268,24
41466,437,0,-4177,182,-293,30
41476,417,-7,-4178,197,-343,20
41484,405,-13,-4355,200,-382,2
41494,380,-7,-4356,173,-361,-11
41505,378,18,-4389,143,-313,-13
41515,361,16,-4308,132,-255,-6
41525,372,8,-4326,134,-219,3
41535,368,9,-4325,138,-194,9
41545,362,6,-4310,137,-172,12
41556,353,-7,-4301,125,-154,9
41566,356,-5,-4294,111,-145,9
41574,335,-21,-4298,103,-141,9
41584,334,-22,-4326,92,-136,6
41595,339,-19,-4273,75,-129,6
41605,320,-3,-4244,60,-123,5
41615,331,-27,-4275,51,-121,5
41625,335,-8,-4268,50,-126,2
41636,324,-10,-4287,67,-130,4
41644,312,-14,-4308,75,-122,5
41654,314,-21,-4327,71,-109,5
41664,299,-19,-4329,56,-92,2
41675,292,-35,-4311,49,-76,0
41685,321,-5,-4265,45,-62,-2
41695,308,-14,-4295,45,-53,-5
41705,297,-18,-4305,49,-43,-6
41713,291,-16,-4305,58,-29,-3
41724,296,-20,-4284,66,-17,-1
41734,315,-30,-4293,68,-2,-3
41744,291,-8,-4285,60,8,-3
41754,298,-1,-4293,48,8,-6
41765,294,-16,-4290,44,5,-5
41775,307,-11,-4273,46,2,-5
41785,296,-28,-4258,42,0,-4
41795,305,-6,-4279,40,1,-4
41804,268,-18,-4310,43,0,-1
41814,319,-26,-4278,41,-1,0
41824,298,-32,-4272,41,-1,-2
41834,332,-8,-4306,41,-5,-2
41845,305,-9,-4297,43,-4,-5
41855,313,-9,-4300,52,-3,-1
41865,288,-19,-4279,54,-1,-4
41875,298,-3,-4266,58,5,-3
41883,299,-33,-4297,58,3,-1
41894,314,-33,-4276,60,2,-5
41904,290,-15,-4293,61,2,-2
41914,300,-40,-4305,72,2,-6
41924,301,-44,-4277,75,6,-5
41935,317,-61,-4307,73,11,-4
41945,307,-33,-4295,70,9,-6
41955,293,-38,-4271,64,14,-8
41963,314,-32,-4315,61,17,-10
41974,284,-26,-4280,61,28,-10
41984,319,-18,-4298,54,38,-9
41994,327,-48,-4296,51,44,-9
42004,292,-22,-4271,48,48,-13
42014,308,-37,-4333,47,63,-14
42025,310,-31,-4335,39,76,-10
42035,323,-7,-4311,29,94,-15
42043,316,-26,-4330,27,106,-16
42053,302,-25,-4288,31,116,-19
42064,311,-15,-4300,39,131,-21
42074,319,-39,-4320,42,139,-20
42084,307,-11,-4305,37,153,-18
42094,333,-19,-4302,33,168,-23
42105,325,-37,-4280,24,185,-27
42113,320,-47,-4305,24,197,-28
42123,340,-29,-4331,21,231,-37
42133,339,-92,-4389,33,281,-48
42144,343,-165,-4417,44,341,-96
42154,362,-633,-4339,68,411,-235
42164,378,-202,-4384,149,477,-540
42174,357,-395,-4452,227,540,-699
42182,235,-756,-4579,403,654,-931
42193,355,-392,-5025,553,849,-1392
42203,414,-438,-4661,471,1268,-1653
42213,386,-659,-4710,528,1527,-1850
42223,372,-685,-4695,643,1756,-2183
42234,476,-572,-4640,783,2051,-2476
42244,441,-579,-4711,835,2220,-2738
42252,499,-486,-4716,853,2358,-2994
42262,313,-672,-4483,938,2512,-3224
42273,424,-542,-4457,1175,2609,-3548
42283,203,-507,-4373,1531,2586,-3839
42293,167,-269,-4363,1691,2540,-4059
42303,-16,-237,-4344,1829,2332,-4154
42313,-258,-170,-4076,2132,1990,-4289
42324,2,-289,-4078,2272,1631,-4376
42334,424,-359,-4072,2271,1356,-4372
42342,216,-105,-3856,2358,1097,-4517
42352,-319,893,-3877,2500,721,-4835
42363,-551,1188,-3885,2312,339,-5128
42373,-969,1364,-3645,2001,-37,-5410
42383,-1261,1522,-3820,1766,-517,-5690
42393,-1415,1834,-4227,1407,-1048,-5804
42404,-1490,1900,-4528,598,-1665,-5671
42414,-1175,1057,-4166,-341,-2302,-5366
42422,-709,401,-3796,-640,-2734,-5170
42432,-430,415,-3918,-451,-2916,-5129
42443,-295,377,-4069,-321,-2979,-5114
42453,-86,121,-4101,-308,-3046,-5062
42463,176,-109,-4043,-190,-3059,-4961
42473,377,-243,-4026,74,-2965,-4809
42483,598,-313,-4098,409,-2790,-4615
42494,846,-322,-4201,741,-2544,-4418
42502,1038,-303,-4341,1052,-2294,-4287
42512,1276,-153,-4438,1306,-2093,-4251
42522,1545,-74,-4164,1478,-1876,-4312
42533,1599,-65,-3867,1600,-1491,-4423
42543,5972,5260,-9212,1301,-647,-4451
42553,3362,151,-3686,-2161,1420,-4287
42563,856,-3538,-3901,-2519,623,-4437
42574,5331,432,-3877,-160,-387,-4149
42582,3386,279,-3998,95,-250,-3056
42592,4156,934,-3980,56,-263,-1866
42602,811,560,-4039,-108,-275,-625
42613,321,13,-4131,5,-327,1
42623,342,-71,-4208,166,-421,0
42633,412,18,-4313,172,-544,-27
42643,379,-2,-4421,195,-544,-13
42651,335,-44,-4371,171,-450,1
42662,374,-20,-4324,131,-353,0
42672,372,-7,-4285,119,-310,2
42682,357,-22,-4271,117,-290,12
42692,333,-36,-4300,114,-280,11
42703,335,-24,-4288,104,-268,11
42713,340,-44,-4286,85,-260,6
42723,319,-40,-4304,79,-251,6
42731,342,-42,-4308,86,-232,7
42742,348,-25,-4243,109,-222,14
42752,307,-30,-4326,144,-212,19
42762,312,-46,-4292,167,-189,23
42772,307,-61,-4310,165,-168,22
42782,294,-44,-4311,145,-152,20
42793,313,-58,-4311,123,-142,16
42803,317,-56,-4294,104,-135,13
42811,315,-55,-4301,89,-129,9
42821,286,-57,-4318,79,-120,9
42832,277,-49,-4320,72,-113,7
42842,271,-54,-4316,74,-100,11
42852,293,-38,-4288,72,-82,11
42862,300,-78,-4297,70,-75,12
42873,287,-61,-4316,59,-68,9
42881,304,-40,-4306,48,-54,7
42891,275,-48,-4272,35,-48,2
42901,271,-52,-4308,33,-41,2
42912,272,-42,-4283,39,-38,4
42922,270,-55,-4305,60,-29,4
42932,271,-57,-4321,80,-13,5
42942,289,-54,-4305,85,4,6
42952,279,-65,-4322,85,10,5
42961,302,-61,-4288,77,14,-1
42971,264,-50,-4320,70,14,-2
42981,295,-70,-4275,66,17,-1
42991,293,-40,-4261,62,16,0
43002,286,-64,-4285,60,14,-4
43012,283,-49,-4268,56,14,-3
43022,279,-65,-4279,49,10,-6
43032,276,-46,-4291,44,7,-7
43041,283,-69,-4281,42,4,-6
43051,274,-66,-4314,45,0,-6
43061,284,-57,-4310,44,0,-7
43071,282,-74,-4275,41,3,-6
43081,290,-70,-4300,44,7,-9
43092,280,-59,-4318,39,3,-9
43102,279,-74,-4298,40,6,-9
43112,283,-70,-4303,41,11,-12
43120,291,-66,-4303,40,13,-9
43131,284,-53,-4278,44,17,-9
43141,278,-49,-4275,46,23,-14
43151,278,-53,-4286,45,28,-13
43161,281,-77,-4328,42,42,-13
43172,289,-65,-4305,41,43,-15
43182,261,-69,-4318,33,48,-18
43192,278,-60,-4279,32,52,-19
43200,288,-60,-4294,33,60,-20
43211,285,-83,-4297,34,64,-18
43221,302,-54,-4319,40,73,-22
43231,310,-64,-4339,49,88,-23
43241,292,-63,-4332,61,107,-26
43251,291,-48,-4299,69,120,-29
43262,301,-56,-4304,75,128,-31
43270,308,-64,-4271,87,140,-35
43280,309,-65,-4312,91,156,-39
43290,298,-69,-4321,90,171,-43
43301,287,-79,-4331,78,189,-48
43311,267,-125,-4347,75,220,-69
43321,322,-124,-4348,82,270,-114
43331,331,-574,-4340,82,327,-190
43340,197,-933,-4394,144,405,-494
43350,98,-1148,-4472,345,506,-1116
43360,49,-1411,-4425,593,667,-1923
43370,-26,-1369,-4526,725,751,-2940
43381,34,-939,-4663,757,822,-3897
43391,254,-884,-4704,695,1059,-4539
43401,-95,-831,-4470,787,1290,-5036
43411,185,-883,-4491,932,1391,-5505
43419,-119,-903,-4366,1083,1432,-5959
43430,-31,-777,-4411,1225,1430,-6376
43440,-105,-487,-4522,1347,1409,-6768
43450,-355,-354,-4478,1501,1366,-7142
43460,-560,102,-4517,1717,1295,-7435
43471,-782,213,-4369,1848,1170,-7566
43481,-703,168,-4385,2061,970,-7517
43491,-334,273,-4374,2382,713,-7351
43499,37,863,-4304,2603,469,-7201
43510,-96,1633,-4188,2580,315,-7236
43520,-248,2068,-4124,2371,179,-7285
43530,-317,2093,-4047,2089,65,-7287
43540,-533,2343,-4167,1762,-90,-7155
43550,-628,2334,-3961,1239,-320,-6820
43561,-703,2148,-4096,792,-515,-6397
43571,-744,2184,-4416,424,-781,-5983
43579,-579,1890,-4377,-17,-1109,-5608
43589,-315,1583,-4215,-236,-1360,-5365
43600,-114,1465,-4261,-195,-1512,-5299
43610,43,1452,-4285,-73,-1645,-5360
43620,291,1499,-4255,-7,-1785,-5463
43630,454,1391,-4178,-26,-1855,-5560
43641,577,1200,-4119,-43,-1838,-5639
43651,644,1051,-4143,0,-1782,-5709
43659,727,952,-4225,29,-1706,-5766
43669,844,820,-4210,30,-1597,-5806
43680,864,882,-4352,22,-1460,-5824
43690,958,862,-4465,-80,-1359,-5824
43700,1153,655,-4454,-246,-1343,-5841
43710,1504,452,-4410,-322,-1315,-5894
43720,3041,895,-5199,-465,-1022,-5939
43731,2966,-547,-3868,-1057,-167,-5975
43739,2940,-1038,-3607,-539,367,-5952
43749,2787,-309,-3909,233,727,-5808
43759,2644,-725,-3799,171,994,-5484
43770,2657,-878,-3268,226,1243,-5077
43780,2798,-2208,-5790,1730,1285,-4306
